,OTU_ID,sample,Sample_Depth,plant_nr,Site,abun,Guild
773,484,J12_B,,J12,El Junco,17.93069225,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
774,1_Other,J12_B,,J12,El Junco,14.75477628,Other
775,14,J12_C,,J12,El Junco,NA,Undefined Saprotroph
776,48,J12_C,,J12,El Junco,0.191462204,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
777,73,J12_C,,J12,El Junco,NA,Undefined Saprotroph
778,128,J12_C,,J12,El Junco,7.133739895,Undefined Saprotroph
779,156,J12_C,,J12,El Junco,5.290029783,Endophyte
780,160,J12_C,,J12,El Junco,NA,Undefined Saprotroph
781,234,J12_C,,J12,El Junco,10.17586158,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
782,244,J12_C,,J12,El Junco,0.035455964,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
783,247,J12_C,,J12,El Junco,5.084385194,Plant Pathogen
784,260,J12_C,,J12,El Junco,0.531839455,Fungal Parasite
785,348,J12_C,,J12,El Junco,0.035455964,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
786,365,J12_C,,J12,El Junco,NA,Undefined Saprotroph
787,449,J12_C,,J12,El Junco,21.6777762,Undefined Saprotroph
788,452,J12_C,,J12,El Junco,10.03403773,Soil Saprotroph
789,472,J12_C,,J12,El Junco,4.382357112,Arbuscular Mycorrhizal
790,482,J12_C,,J12,El Junco,0.141823855,Undefined Saprotroph
791,484,J12_C,,J12,El Junco,20.74882995,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
792,1_Other,J12_C,,J12,El Junco,14.53694511,Other
793,14,J13_A,,J13,El Junco,NA,Undefined Saprotroph
794,48,J13_A,,J13,El Junco,0.562143847,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
795,73,J13_A,,J13,El Junco,NA,Undefined Saprotroph
796,128,J13_A,,J13,El Junco,3.349761281,Undefined Saprotroph
797,156,J13_A,,J13,El Junco,6.252887725,Endophyte
798,160,J13_A,,J13,El Junco,NA,Undefined Saprotroph
799,234,J13_A,,J13,El Junco,7.716001848,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
800,244,J13_A,,J13,El Junco,1.30910211,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
801,247,J13_A,,J13,El Junco,9.071307562,Plant Pathogen
802,260,J13_A,,J13,El Junco,0.246419221,Fungal Parasite
803,348,J13_A,,J13,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
804,365,J13_A,,J13,El Junco,NA,Undefined Saprotroph
805,449,J13_A,,J13,El Junco,0.215616818,Undefined Saprotroph
806,452,J13_A,,J13,El Junco,11.79732019,Soil Saprotroph
807,472,J13_A,,J13,El Junco,15.13168027,Arbuscular Mycorrhizal
808,482,J13_A,,J13,El Junco,0.277221623,Undefined Saprotroph
809,484,J13_A,,J13,El Junco,7.585091637,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
810,1_Other,J13_A,,J13,El Junco,36.48544586,Other
811,14,J13_B,,J13,El Junco,NA,Undefined Saprotroph
812,48,J13_B,,J13,El Junco,1.615798923,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
813,73,J13_B,,J13,El Junco,NA,Undefined Saprotroph
814,128,J13_B,,J13,El Junco,1.675643327,Undefined Saprotroph
815,156,J13_B,,J13,El Junco,4.6005386,Endophyte
816,160,J13_B,,J13,El Junco,NA,Undefined Saprotroph
817,234,J13_B,,J13,El Junco,10.18102932,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
818,244,J13_B,,J13,El Junco,1.174446439,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
819,247,J13_B,,J13,El Junco,15.06582885,Plant Pathogen
820,260,J13_B,,J13,El Junco,0.097247157,Fungal Parasite
821,348,J13_B,,J13,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
822,365,J13_B,,J13,El Junco,NA,Undefined Saprotroph
823,449,J13_B,,J13,El Junco,1.944943148,Undefined Saprotroph
824,452,J13_B,,J13,El Junco,2.678037104,Soil Saprotroph
825,472,J13_B,,J13,El Junco,26.75792938,Arbuscular Mycorrhizal
826,482,J13_B,,J13,El Junco,0.306702573,Undefined Saprotroph
827,484,J13_B,,J13,El Junco,15.50718133,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
828,1_Other,J13_B,,J13,El Junco,18.39467385,Other
829,14,J13_C,,J13,El Junco,NA,Undefined Saprotroph
830,48,J13_C,,J13,El Junco,0.063599746,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
831,73,J13_C,,J13,El Junco,NA,Undefined Saprotroph
832,128,J13_C,,J13,El Junco,0.791463501,Undefined Saprotroph
833,156,J13_C,,J13,El Junco,2.233057734,Endophyte
834,160,J13_C,,J13,El Junco,NA,Undefined Saprotroph
835,234,J13_C,,J13,El Junco,3.031587874,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
836,244,J13_C,,J13,El Junco,0.247332344,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
837,247,J13_C,,J13,El Junco,5.51904459,Plant Pathogen
838,260,J13_C,,J13,El Junco,0.127199491,Fungal Parasite
839,348,J13_C,,J13,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
840,365,J13_C,,J13,El Junco,NA,Undefined Saprotroph
841,449,J13_C,,J13,El Junco,8.946364215,Undefined Saprotroph
842,452,J13_C,,J13,El Junco,0.897463077,Soil Saprotroph
843,472,J13_C,,J13,El Junco,33.0506678,Arbuscular Mycorrhizal
844,482,J13_C,,J13,El Junco,0.515864603,Undefined Saprotroph
845,484,J13_C,,J13,El Junco,32.33693732,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
846,1_Other,J13_C,,J13,El Junco,12.23941771,Other
847,14,J14_A,,J14,El Junco,NA,Undefined Saprotroph
848,48,J14_A,,J14,El Junco,2.190392428,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
849,73,J14_A,,J14,El Junco,NA,Undefined Saprotroph
850,128,J14_A,,J14,El Junco,3.911714202,Undefined Saprotroph
851,156,J14_A,,J14,El Junco,6.219374293,Endophyte
852,160,J14_A,,J14,El Junco,NA,Undefined Saprotroph
853,234,J14_A,,J14,El Junco,20.84432718,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
854,244,J14_A,,J14,El Junco,0.071198224,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
855,247,J14_A,,J14,El Junco,6.487414667,Plant Pathogen
856,260,J14_A,,J14,El Junco,0.15077271,Fungal Parasite
857,348,J14_A,,J14,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
858,365,J14_A,,J14,El Junco,NA,Undefined Saprotroph
859,449,J14_A,,J14,El Junco,8.686183356,Undefined Saprotroph
860,452,J14_A,,J14,El Junco,12.89106672,Soil Saprotroph
861,472,J14_A,,J14,El Junco,NA,Arbuscular Mycorrhizal
862,482,J14_A,,J14,El Junco,0.268040374,Undefined Saprotroph
863,484,J14_A,,J14,El Junco,19.65489802,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
864,1_Other,J14_A,,J14,El Junco,18.62461783,Other
865,14,J14_B,,J14,El Junco,NA,Undefined Saprotroph
866,48,J14_B,,J14,El Junco,NA,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
867,73,J14_B,,J14,El Junco,NA,Undefined Saprotroph
868,128,J14_B,,J14,El Junco,7.826710026,Undefined Saprotroph
869,156,J14_B,,J14,El Junco,2.149589373,Endophyte
870,160,J14_B,,J14,El Junco,NA,Undefined Saprotroph
871,234,J14_B,,J14,El Junco,6.184203274,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
872,244,J14_B,,J14,El Junco,NA,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
873,247,J14_B,,J14,El Junco,3.985007992,Plant Pathogen
874,260,J14_B,,J14,El Junco,0.374800198,Fungal Parasite
875,348,J14_B,,J14,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
876,365,J14_B,,J14,El Junco,NA,Undefined Saprotroph
877,449,J14_B,,J14,El Junco,36.36113101,Undefined Saprotroph
878,452,J14_B,,J14,El Junco,13.8069779,Soil Saprotroph
879,472,J14_B,,J14,El Junco,0.082676514,Arbuscular Mycorrhizal
880,482,J14_B,,J14,El Junco,2.678719065,Undefined Saprotroph
881,484,J14_B,,J14,El Junco,19.07071598,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
882,1_Other,J14_B,,J14,El Junco,7.479468666,Other
883,14,J14_C,,J14,El Junco,NA,Undefined Saprotroph
884,48,J14_C,,J14,El Junco,0.058885879,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
885,73,J14_C,,J14,El Junco,NA,Undefined Saprotroph
886,128,J14_C,,J14,El Junco,6.862167785,Undefined Saprotroph
887,156,J14_C,,J14,El Junco,6.198720214,Endophyte
888,160,J14_C,,J14,El Junco,NA,Undefined Saprotroph
889,234,J14_C,,J14,El Junco,4.73049896,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
890,244,J14_C,,J14,El Junco,0.011777176,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
891,247,J14_C,,J14,El Junco,7.290071841,Plant Pathogen
892,260,J14_C,,J14,El Junco,0.102068857,Fungal Parasite
893,348,J14_C,,J14,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
894,365,J14_C,,J14,El Junco,NA,Undefined Saprotroph
895,449,J14_C,,J14,El Junco,31.05641267,Undefined Saprotroph
896,452,J14_C,,J14,El Junco,10.35606328,Soil Saprotroph
897,472,J14_C,,J14,El Junco,0.019628626,Arbuscular Mycorrhizal
898,482,J14_C,,J14,El Junco,NA,Undefined Saprotroph
899,484,J14_C,,J14,El Junco,20.57865191,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
900,1_Other,J14_C,,J14,El Junco,12.7350528,Other
901,14,J15_A,,J15,El Junco,NA,Undefined Saprotroph
902,48,J15_A,,J15,El Junco,2.56707519,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
903,73,J15_A,,J15,El Junco,NA,Undefined Saprotroph
904,128,J15_A,,J15,El Junco,1.164844871,Undefined Saprotroph
905,156,J15_A,,J15,El Junco,0.209782489,Endophyte
906,160,J15_A,,J15,El Junco,NA,Undefined Saprotroph
907,234,J15_A,,J15,El Junco,10.25173899,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
908,244,J15_A,,J15,El Junco,0.143535387,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
909,247,J15_A,,J15,El Junco,2.037098377,Plant Pathogen
910,260,J15_A,,J15,El Junco,0.082808877,Fungal Parasite
911,348,J15_A,,J15,El Junco,0.049685326,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
912,365,J15_A,,J15,El Junco,NA,Undefined Saprotroph
913,449,J15_A,,J15,El Junco,29.61245446,Undefined Saprotroph
914,452,J15_A,,J15,El Junco,3.494534614,Soil Saprotroph
915,472,J15_A,,J15,El Junco,NA,Arbuscular Mycorrhizal
916,482,J15_A,,J15,El Junco,2.2910456,Undefined Saprotroph
917,484,J15_A,,J15,El Junco,27.89002981,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
918,1_Other,J15_A,,J15,El Junco,20.20536602,Other
919,14,J15_B,,J15,El Junco,NA,Undefined Saprotroph
920,48,J15_B,,J15,El Junco,6.777979831,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
921,73,J15_B,,J15,El Junco,NA,Undefined Saprotroph
922,128,J15_B,,J15,El Junco,1.553975864,Undefined Saprotroph
923,156,J15_B,,J15,El Junco,0.214911556,Endophyte
924,160,J15_B,,J15,El Junco,NA,Undefined Saprotroph
925,234,J15_B,,J15,El Junco,1.757866314,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
926,244,J15_B,,J15,El Junco,NA,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
927,247,J15_B,,J15,El Junco,0.490439191,Plant Pathogen
928,260,J15_B,,J15,El Junco,0.093679396,Fungal Parasite
929,348,J15_B,,J15,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
930,365,J15_B,,J15,El Junco,NA,Undefined Saprotroph
931,449,J15_B,,J15,El Junco,7.841516504,Undefined Saprotroph
932,452,J15_B,,J15,El Junco,1.559486416,Soil Saprotroph
933,472,J15_B,,J15,El Junco,NA,Arbuscular Mycorrhizal
934,482,J15_B,,J15,El Junco,0.330633163,Undefined Saprotroph
935,484,J15_B,,J15,El Junco,56.69807682,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
936,1_Other,J15_B,,J15,El Junco,22.68143495,Other
937,14,J15_C,,J15,El Junco,NA,Undefined Saprotroph
938,48,J15_C,,J15,El Junco,1.710458527,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
939,73,J15_C,,J15,El Junco,NA,Undefined Saprotroph
940,128,J15_C,,J15,El Junco,2.168985059,Undefined Saprotroph
941,156,J15_C,,J15,El Junco,0.324574961,Endophyte
942,160,J15_C,,J15,El Junco,NA,Undefined Saprotroph
943,234,J15_C,,J15,El Junco,15.08500773,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
944,244,J15_C,,J15,El Junco,0.030911901,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
945,247,J15_C,,J15,El Junco,1.339515714,Plant Pathogen
946,260,J15_C,,J15,El Junco,0.27820711,Fungal Parasite
947,348,J15_C,,J15,El Junco,0.08758372,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
948,365,J15_C,,J15,El Junco,NA,Undefined Saprotroph
949,449,J15_C,,J15,El Junco,15.3426069,Undefined Saprotroph
950,452,J15_C,,J15,El Junco,12.49356002,Soil Saprotroph
951,472,J15_C,,J15,El Junco,NA,Arbuscular Mycorrhizal
952,482,J15_C,,J15,El Junco,0.422462648,Undefined Saprotroph
953,484,J15_C,,J15,El Junco,24.77588872,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
954,1_Other,J15_C,,J15,El Junco,25.94023699,Other
955,14,J16_A,,J16,El Junco,NA,Undefined Saprotroph
956,48,J16_A,,J16,El Junco,0.639101923,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
957,73,J16_A,,J16,El Junco,NA,Undefined Saprotroph
958,128,J16_A,,J16,El Junco,2.473046571,Undefined Saprotroph
959,156,J16_A,,J16,El Junco,0.194509281,Endophyte
960,160,J16_A,,J16,El Junco,NA,Undefined Saprotroph
961,234,J16_A,,J16,El Junco,16.49438702,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
962,244,J16_A,,J16,El Junco,0.133377793,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
963,247,J16_A,,J16,El Junco,5.690785817,Plant Pathogen
964,260,J16_A,,J16,El Junco,0.166722241,Fungal Parasite
965,348,J16_A,,J16,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
966,365,J16_A,,J16,El Junco,NA,Undefined Saprotroph
967,449,J16_A,,J16,El Junco,9.719906636,Undefined Saprotroph
968,452,J16_A,,J16,El Junco,7.313548961,Soil Saprotroph
969,472,J16_A,,J16,El Junco,0.061131488,Arbuscular Mycorrhizal
970,482,J16_A,,J16,El Junco,0.077803712,Undefined Saprotroph
971,484,J16_A,,J16,El Junco,25.7585862,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
972,1_Other,J16_A,,J16,El Junco,31.27709236,Other
973,14,J16_B,,J16,El Junco,NA,Undefined Saprotroph
974,48,J16_B,,J16,El Junco,NA,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
975,73,J16_B,,J16,El Junco,NA,Undefined Saprotroph
976,128,J16_B,,J16,El Junco,0.692528904,Undefined Saprotroph
977,156,J16_B,,J16,El Junco,0.099771113,Endophyte
978,160,J16_B,,J16,El Junco,NA,Undefined Saprotroph
979,234,J16_B,,J16,El Junco,0.469511122,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
980,244,J16_B,,J16,El Junco,0.046951112,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
981,247,J16_B,,J16,El Junco,0.023475556,Plant Pathogen
982,260,J16_B,,J16,El Junco,0.041082223,Fungal Parasite
983,348,J16_B,,J16,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
984,365,J16_B,,J16,El Junco,NA,Undefined Saprotroph
985,449,J16_B,,J16,El Junco,9.93602911,Undefined Saprotroph
986,452,J16_B,,J16,El Junco,0.563413346,Soil Saprotroph
987,472,J16_B,,J16,El Junco,NA,Arbuscular Mycorrhizal
988,482,J16_B,,J16,El Junco,0.616233347,Undefined Saprotroph
989,484,J16_B,,J16,El Junco,76.84136393,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
990,1_Other,J16_B,,J16,El Junco,10.66964024,Other
991,14,J16_C,,J16,El Junco,NA,Undefined Saprotroph
992,48,J16_C,,J16,El Junco,0.287517532,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
993,73,J16_C,,J16,El Junco,NA,Undefined Saprotroph
994,128,J16_C,,J16,El Junco,1.206171108,Undefined Saprotroph
995,156,J16_C,,J16,El Junco,0.098176718,Endophyte
996,160,J16_C,,J16,El Junco,NA,Undefined Saprotroph
997,234,J16_C,,J16,El Junco,12.9312763,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
998,244,J16_C,,J16,El Junco,1.037868163,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
999,247,J16_C,,J16,El Junco,1.760168303,Plant Pathogen
1000,260,J16_C,,J16,El Junco,0.1542777,Fungal Parasite
1001,348,J16_C,,J16,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
1002,365,J16_C,,J16,El Junco,NA,Undefined Saprotroph
1003,449,J16_C,,J16,El Junco,23.51332398,Undefined Saprotroph
1004,452,J16_C,,J16,El Junco,2.713884993,Soil Saprotroph
1005,472,J16_C,,J16,El Junco,0.091164095,Arbuscular Mycorrhizal
1006,482,J16_C,,J16,El Junco,0.315568022,Undefined Saprotroph
1007,484,J16_C,,J16,El Junco,23.30995792,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
1008,1_Other,J16_C,,J16,El Junco,32.58064516,Other
1009,14,J17_A,,J17,El Junco,NA,Undefined Saprotroph
1010,48,J17_A,,J17,El Junco,0.013513514,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
1011,73,J17_A,,J17,El Junco,NA,Undefined Saprotroph
1012,128,J17_A,,J17,El Junco,0.837837838,Undefined Saprotroph
1013,156,J17_A,,J17,El Junco,0.563063063,Endophyte
1014,160,J17_A,,J17,El Junco,NA,Undefined Saprotroph
1015,234,J17_A,,J17,El Junco,5.292792793,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
1016,244,J17_A,,J17,El Junco,0.009009009,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
1017,247,J17_A,,J17,El Junco,3.373873874,Plant Pathogen
1018,260,J17_A,,J17,El Junco,0.279279279,Fungal Parasite
1019,348,J17_A,,J17,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
1020,365,J17_A,,J17,El Junco,NA,Undefined Saprotroph
1021,449,J17_A,,J17,El Junco,59.34684685,Undefined Saprotroph
1022,452,J17_A,,J17,El Junco,7.207207207,Soil Saprotroph
1023,472,J17_A,,J17,El Junco,NA,Arbuscular Mycorrhizal
1024,482,J17_A,,J17,El Junco,NA,Undefined Saprotroph
1025,484,J17_A,,J17,El Junco,11.49099099,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
1026,1_Other,J17_A,,J17,El Junco,11.58558559,Other
1027,14,J17_B,,J17,El Junco,NA,Undefined Saprotroph
1028,48,J17_B,,J17,El Junco,0.007796866,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
1029,73,J17_B,,J17,El Junco,NA,Undefined Saprotroph
1030,128,J17_B,,J17,El Junco,0.964212387,Undefined Saprotroph
1031,156,J17_B,,J17,El Junco,0.194921642,Endophyte
1032,160,J17_B,,J17,El Junco,NA,Undefined Saprotroph
1033,234,J17_B,,J17,El Junco,1.41902955,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
1034,244,J17_B,,J17,El Junco,0.025989552,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
1035,247,J17_B,,J17,El Junco,1.35925358,Plant Pathogen
1036,260,J17_B,,J17,El Junco,0.153338358,Fungal Parasite
1037,348,J17_B,,J17,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
1038,365,J17_B,,J17,El Junco,NA,Undefined Saprotroph
1039,449,J17_B,,J17,El Junco,82.2751254,Undefined Saprotroph
1040,452,J17_B,,J17,El Junco,2.931621488,Soil Saprotroph
1041,472,J17_B,,J17,El Junco,NA,Arbuscular Mycorrhizal
1042,482,J17_B,,J17,El Junco,0.070171791,Undefined Saprotroph
1043,484,J17_B,,J17,El Junco,3.89843283,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
1044,1_Other,J17_B,,J17,El Junco,6.700106557,Other
1045,14,J17_C,,J17,El Junco,NA,Undefined Saprotroph
1046,48,J17_C,,J17,El Junco,NA,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
1047,73,J17_C,,J17,El Junco,NA,Undefined Saprotroph
1048,128,J17_C,,J17,El Junco,0.599082655,Undefined Saprotroph
1049,156,J17_C,,J17,El Junco,0.112327998,Endophyte
1050,160,J17_C,,J17,El Junco,NA,Undefined Saprotroph
1051,234,J17_C,,J17,El Junco,0.245249462,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
1052,244,J17_C,,J17,El Junco,NA,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
1053,247,J17_C,,J17,El Junco,0.084245998,Plant Pathogen
1054,260,J17_C,,J17,El Junco,0.232144529,Fungal Parasite
1055,348,J17_C,,J17,El Junco,0.51109239,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
1056,365,J17_C,,J17,El Junco,NA,Undefined Saprotroph
1057,449,J17_C,,J17,El Junco,62.53299635,Undefined Saprotroph
1058,452,J17_C,,J17,El Junco,16.25760554,Soil Saprotroph
1059,472,J17_C,,J17,El Junco,0.073013199,Arbuscular Mycorrhizal
1060,482,J17_C,,J17,El Junco,0.043059066,Undefined Saprotroph
1061,484,J17_C,,J17,El Junco,15.97491341,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
1062,1_Other,J17_C,,J17,El Junco,3.3342694,Other
1063,14,J18_A,,J18,El Junco,NA,Undefined Saprotroph
1064,48,J18_A,,J18,El Junco,10.5274554,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
1065,73,J18_A,,J18,El Junco,NA,Undefined Saprotroph
1066,128,J18_A,,J18,El Junco,0.272821756,Undefined Saprotroph
1067,156,J18_A,,J18,El Junco,10.38887927,Endophyte
1068,160,J18_A,,J18,El Junco,NA,Undefined Saprotroph
1069,234,J18_A,,J18,El Junco,11.48016629,Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph
1070,244,J18_A,,J18,El Junco,0.043305041,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph
1071,247,J18_A,,J18,El Junco,11.86558115,Plant Pathogen
1072,260,J18_A,,J18,El Junco,NA,Fungal Parasite
1073,348,J18_A,,J18,El Junco,NA,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotro
1074,365,J18_A,,J18,El Junco,NA,Undefined Saprotroph
1075,449,J18_A,,J18,El Junco,6.582366187,Undefined Saprotroph
1076,452,J18_A,,J18,El Junco,8.994456955,Soil Saprotroph
1077,472,J18_A,,J18,El Junco,NA,Arbuscular Mycorrhizal
1078,482,J18_A,,J18,El Junco,0.35077083,Undefined Saprotroph
1079,484,J18_A,,J18,El Junco,11.60575091,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph
1080,1_Other,J18_A,,J18,El Junco,27.88844622,Other
1081,14,J18_B,,J18,El Junco,NA,Undefined Saprotroph
1082,48,J18_B,,J18,El Junco,15.62589598,Animal Pathogen-Plant Pathogen-Undefined Saprotroph
1083,73,J18_B,,J18,El Junco,NA,Undefined Saprotroph
1084,128,J18_B,,J18,El Junco,0.888812432,Undefined Saprotroph
1085,156,J18_B,,J18,El Junco,2.815528413,Endophyte
1086,160,J18_B,,J18,El Junco,NA,Undefined Saprotroph
